ID,var_rpta_alt,Prob_uno
470119#952301#128041,1,0.4488356354921506
90884#276850#806178,1,0.542772411474948
463508#1009159#71183,1,0.9833268031225353
563847#880250#200092,1,0.48750497148351907
541341#447642#632706,1,0.3295559620303154
389974#623943#456399,1,0.4714953431056193
577700#809704#270638,1,0.33428661018103323
284133#549140#531202,0,0.15384502321269777
396695#71795#1033269,1,0.4332849506405624
628981#1067235#13107,0,0.32174086242265504
512286#773086#307256,1,0.3348907587649739
506098#127608#960242,1,0.7666110444526485
163241#374571#705280,1,0.72829842038069
11008#625483#454859,0,0.2367827989045779
471424#263667#819320,0,0.30011759376396463
613724#607062#473280,1,0.3468444166973244
166129#171791#916336,1,0.6912736917177777
203207#677501#402841,1,0.3568147934814585
271242#945795#134547,0,0.244995501778868
229509#597078#483264,1,0.5127179946828827
222061#1074162#6180,1,0.570830400119589
410412#841309#239033,1,0.4032586294648663
177897#702716#377626,1,0.9081318075551911
5496#198107#890156,0,0.3113073769863813
596157#737253#343089,1,0.5094212028924203
261386#705957#374385,0,0.2855914526048722
128693#634935#445407,1,0.865147290558347
355526#805981#274361,1,0.48167150852291263
141848#422904#657080,1,0.5252735492750166
533828#34507#1070532,1,0.6409318712188444
228245#875751#204591,1,0.5761726812155541
406475#547192#533150,1,0.3287130513982397
326012#111209#976598,1,0.5366954527985476
446191#804619#275723,1,0.6743894743361276
144404#563246#517096,1,0.4560320048685522
584866#411796#668123,1,0.6713225039147267
232597#957489#122853,1,0.48647814763242087
483580#275915#807114,1,0.41557002812095395
498919#70272#1034777,1,0.3514756639521192
211393#179374#908750,1,0.49169113419713895
402524#421832#658153,1,0.5002693677563549
36385#1033867#46475,0,0.3052402645505569
538214#410710#669216,1,0.4554041874994215
294873#737291#343051,1,0.7997825950282366
616081#890691#189651,0,0.2943111000727813
526367#853133#227209,1,0.4524338693485567
442964#883122#197220,0,0.3166557528520436
342563#178110#910007,1,0.6474978135718213
405210#145596#942500,1,0.5369446421950623
291385#610518#469824,0,0.305439904430981
23167#306118#776996,0,0.19419433515493384
176532#768070#312272,1,0.4813801153981696
263287#1045423#34919,1,0.6367969166594348
382290#848027#232315,0,0.32045605363322205
579695#858921#221421,1,0.5867037157191866
596767#660909#419433,1,0.6286261711934746
148708#945140#135202,1,0.6427676482453093
433634#962191#118151,1,0.6007637508367973
187995#611773#468569,1,0.5129497872288806
509084#321128#762028,1,0.6714496737223483
356772#117873#969953,1,0.49879507071372864
452143#67898#1037141,1,0.49135555467946196
614177#669127#411215,0,0.24454100520006747
616023#331974#748592,1,0.654662352402156
1782#1079231#1111,1,0.6828684147190592
202168#130939#956912,1,0.5923422065417818
160691#944141#136201,1,0.5001304661247563
250155#523881#556461,1,0.5535264775572546
28452#1058039#22303,0,0.3056659211425322
61060#1032834#47508,0,0.2519506890522749
55805#944290#136052,1,0.7268245083303623
35679#105830#981949,0,0.29982461379326275
368439#92065#995697,1,0.6172567920646508
135440#513697#566645,1,0.44788276545194605
199804#109723#978073,1,0.5348594281764468
280785#515063#565279,1,0.5052266337545476
84085#300929#782187,1,0.3993662416211944
67581#544185#536157,1,0.3458832323323827
613982#978347#101995,1,0.6066558538511891
365340#602737#477605,1,0.3757509835959901
345301#143417#944687,1,0.32793841061117585
152591#520126#560216,1,0.5266264000231845
51865#780180#300162,1,0.5599746407141887
346446#825686#254656,1,0.672797964614564
456458#472634#607708,1,0.4287306257778836
373515#1006866#73476,0,0.27597655715378316
436737#285436#797625,1,0.6814974622335366
164798#955702#124640,1,0.9721266410947559
269796#965619#114723,1,0.5226827184664473
33249#945438#134904,0,0.28484927131320037
612701#401208#678707,1,0.6639300715507639
68109#765474#314868,0,0.23998831290356945
134029#773091#307251,1,0.35527830646915703
217659#820222#260120,1,0.9193435760396669
585568#546453#533889,1,0.60423051069247
508972#340052#740596,1,0.44580194842309134
4284#1000934#79408,1,0.43386913583221637
21969#709407#370935,1,0.4230259585348465
208658#235342#847540,1,0.5491178543903478
78355#344804#735874,1,0.6397037054170697
388023#1021632#58710,1,0.38232266233969203
83856#680302#400040,1,0.5876798711322763
189695#990159#90183,1,0.4668841758991027
80183#554753#525589,1,0.8904150558724557
252910#896173#184169,1,0.36791252128574387
412990#592256#488086,1,0.4918647082169666
433020#979833#100509,1,0.8725305595268363
601793#683255#397087,1,0.4779944821394006
430022#897241#183101,1,0.39343685820553737
417981#514667#565675,1,0.6015403286243596
496231#357523#722341,1,0.653127255588066
591202#996564#83778,1,0.5790776770130003
267348#90728#1014618,0,0.26701993022556875
166097#843000#237342,1,0.9753942648195268
254499#740450#339892,1,0.43662595719484804
420030#418860#661134,1,0.5592533638071511
182298#339348#741294,1,0.49473950696593766
60453#795564#284778,1,0.9694153590055009
263808#1079264#1078,1,0.45090089062335026
432130#799590#280752,1,0.43489600738328266
344697#320983#762172,1,0.48913345105099865
523762#326261#756873,1,0.6711385722621482
134946#125908#961925,1,0.6890791834739373
159062#287198#795870,1,0.440892403382935
532642#884578#195764,1,0.3855713747637989
538976#679875#400467,1,0.9475293695727239
317452#271565#811450,1,0.41825912298122037
581282#384023#695832,1,0.4803812641672572
209478#89226#1016082,1,0.4506313405567959
20830#434427#645744,1,0.5364086038380999
560898#57307#1047653,1,0.346223736638351
212338#640127#440215,1,0.42712312343353015
623759#928836#151506,0,0.3086168738033268
32776#599516#480826,1,0.6732702016845963
265164#998702#81640,1,0.573678192297242
595708#665510#414832,1,0.4030407178976094
223470#849648#230694,0,0.1440945196302662
481514#708502#371840,1,0.4915924655751091
378091#1021621#58721,1,0.48268853545208623
16983#216088#866680,1,0.5049115094913622
28585#269997#813014,1,0.40998317835833964
451683#924825#155517,1,0.4581235351688691
122253#136208#951887,1,0.6040396699680126
600028#39078#1066018,1,0.6852628374341602
468893#261376#821610,1,0.7136759826565073
517474#730216#350126,1,0.38632429646874394
126048#1039129#41213,1,0.4861108080845759
52956#511756#568586,0,0.3108330193965175
83554#540282#540060,1,0.46396606017328335
585373#315037#768100,1,0.48073262484074314
305096#816645#263697,1,0.49257798016365184
14076#229952#852881,1,0.9174518202530858
57435#1054123#26219,0,0.32046301057859233
553097#273195#809822,1,0.9764643825790239
173840#457366#622966,1,0.5831502061178961
252171#980937#99405,1,0.5185934059944614
632037#299116#783983,1,0.5360144897760881
498073#247549#835455,1,0.5683605568658803
444511#141535#946563,1,0.9524136443788885
17328#777927#302415,1,0.48673946764972187
63437#38859#1066231,1,0.646120711781285
160446#347113#733599,1,0.6137279312143555
450250#556239#524103,1,0.5295497115000929
51896#943797#136545,1,0.5816295092325396
516885#784620#295722,1,0.4614762612051537
496359#1038117#42225,1,0.4672698859713533
219177#37986#1067095,1,0.4366413120634614
323121#877645#202697,1,0.3638055492190573
221461#132344#955574,1,0.524670404586975
55860#1056667#23675,1,0.4882396329701706
158262#250594#832404,1,0.500840295022628
1454#46097#1058731,1,0.46775777326203133
241748#1038867#41475,0,0.2267554226436858
78800#83615#1021631,1,0.37278772057303133
498888#1000829#79513,1,0.41216763614583346
337833#252223#830786,1,0.3336314980003638
296267#692246#388096,1,0.601368737799712
541865#859432#220910,1,0.5887580045977309
271481#129737#958111,1,0.4221309635492348
21764#96153#991618,1,0.37380833814073133
152177#943254#137088,0,0.3084183788668466
417401#535480#544862,1,0.505893635733348
38768#675244#405098,1,0.5565246445569668
434380#34525#1070514,1,0.4901727037274401
532479#789253#291089,1,0.4245973731644131
229627#517332#563010,0,0.20813595898245854
160411#520318#560024,1,0.5286770227578108
188885#606410#473932,1,0.42595423294235935
296606#497337#583005,1,0.48608733939253074
47951#663074#417268,1,0.7066312877254195
442451#70028#1035022,1,0.6802494574315453
532663#594022#486320,0,0.19756599050483234
311484#665462#414880,1,0.5367466555725485
590174#844757#235585,1,0.7552428558379349
397176#243326#839677,0,0.2861311719822987
209558#659668#420674,0,0.1462470308579278
2392#425245#654729,1,0.4584956270861633
609858#130058#957785,1,0.6841728736788847
44959#979039#101303,1,0.5711434022270391
554559#254374#828618,1,0.6701269266753205
17284#259140#823849,0,0.28734637340896346
320178#1007255#73087,1,0.47688807170952063
57019#752709#327633,1,0.40360881599940573
239156#279991#803053,1,0.37170709788209666
81705#96453#991320,1,0.48386417619450417
254311#594029#486313,0,0.03487150903258409
197956#999322#81020,1,0.9688334161890169
103485#236022#846886,0,0.20547772919779658
392355#228278#854551,1,0.586148363200338
468903#143379#944725,1,0.6131785567062077
101252#428234#651762,1,0.4492120773737905
332341#674382#405960,1,0.3710944744602318
170072#973233#107109,1,0.37891808007702715
4764#829479#250863,1,0.5695057359007721
428407#898458#181884,0,0.30012221710098447
586063#883889#196453,0,0.30308629688977967
560770#233541#849291,1,0.5308319921748232
314809#1010106#70236,0,0.05470720039326485
310225#1029608#50734,0,0.06585175309851082
30803#645531#434811,0,0.23045827348830156
380549#1049932#30410,1,0.4461946719774516
331960#168208#919925,1,0.6272199432700506
280462#228989#853844,1,0.34437217869676023
405757#600464#479878,0,0.13686378864953705
241750#253072#829936,1,0.5530817976929827
50962#742163#338179,1,0.4028132714264445
443408#815978#264364,1,0.5203968571577702
485556#852572#227770,1,0.9779103230458821
444445#997057#83285,1,0.39148115729824084
231382#951336#129006,1,0.977629755180108
360304#233666#849165,1,0.6573547842260328
196812#954974#125368,1,0.48935543290757516
159924#714079#366263,1,0.33620744034348465
286528#669859#410483,0,0.21852763196376382
427925#233267#849561,1,0.7097178847115949
409361#290741#792314,1,0.36609932571351816
414020#607404#472938,0,0.3040429997204979
442742#93789#993989,0,0.3181531535303187
433181#950709#129633,1,0.689932426690484
304715#559918#520424,1,0.39629216724250876
91317#165291#936927,1,0.33362796044367365
10994#770755#309587,1,0.5759533040066437
216504#645887#434455,1,0.40608932837259987
329711#128946#958905,1,0.583879069192412
538527#844828#235514,0,0.26808524950298657
504204#300762#782352,1,0.37810622882854944
88977#897615#182727,0,0.26048718699679374
108415#43432#1061389,1,0.5580002034817664
567596#821694#258648,1,0.5864625396158756
557578#102351#985420,0,0.20470005044871017
15245#430391#649619,1,0.7719451981388674
215026#490375#589967,1,0.5906886023379425
337324#1054917#25425,1,0.5056690154338025
495874#651038#429304,0,0.268409742952887
335433#916482#163860,0,0.17391462749418823
456777#236166#846749,1,0.7623913215291819
102543#95787#991989,1,0.6793525850157608
253197#98209#989559,1,0.4505694896186709
149456#558176#522166,1,0.6161434626287341
428947#961029#119313,1,0.5834566222523876
35681#1026560#53782,1,0.5303329972753272
476091#948668#131674,1,0.4909143384463499
526481#1014558#65784,0,0.13234119816686493
22031#543186#537156,0,0.12967811710646213
254729#552110#528232,1,0.5852471301929731
173979#103743#984029,0,0.08015482481089589
429650#124650#963175,1,0.6262115713951244
544778#49939#1054906,1,0.44387369362142304
545244#377749#702112,1,0.423161414149434
208196#1073460#6882,1,0.642108634830168
67621#10274#1004819,0,0.2246493074647552
171405#172297#923200,0,0.2231807863665449
278964#518#1076255,0,0.27307527051955915
526017#24364#1073775,1,0.4071945803760182
307294#31516#876853,1,0.7634525789087178
194758#2651#1077330,1,0.3517466784471854
308481#31876#877558,0,0.05711633868295655
101501#22109#1012130,0,0.10675086163681176
414712#92162#983439,1,0.41220836995737853
92432#32838#876993,1,0.43723488347540496
48663#19384#1072110,0,0.24527585069618404
127824#32058#752080,1,0.337454226280572
295910#1133#1074558,1,0.33478663579174256
413493#12482#1011807,1,0.354962053482657
195608#232813#854274,1,0.3327433909390734
308235#25161#1012306,0,0.10539507476901662
388703#16213#1072397,1,0.7872045802732455
324768#15016#1075287,1,0.40390128255569524
550465#18312#1004084,1,0.43274902936795206
421403#1110#1004072,1,0.7180677979111167
531892#16557#1012527,1,0.5616111811524419
310436#30715#1000857,0,0.12034527360065353
307402#31583#878259,0,0.12168084784265919
306800#29855#1014145,0,0.28026194604827004
533460#21094#1012153,0,0.18324185905513865
314348#26871#885880,0,0.012143376595423342
553463#53040#1046249,1,0.3458631298056564
311467#24664#1012296,0,0.16463048947102576
234074#11887#1005656,1,0.7068185393279848
543856#2547#1076443,1,0.45234684845665374
159806#10419#1075940,0,0.32002031299587985
271532#26775#1004828,0,0.25883661163991006
312603#15275#749978,0,0.022914476903232048
304216#7801#1011163,1,0.5352601099358345
251854#32881#876082,1,0.35044349947090325
216458#3132#1078101,1,0.379986084288882
278919#13727#1012882,0,0.283850354994416
383416#5892#1001796,1,0.594443384559243
271456#15996#1005110,1,0.4487192378880911
284856#14502#1078611,0,0.12428383070017764
117238#245692#844160,0,0.2525122609651487
475759#2716#1074703,1,0.45602303363075536
18328#27909#754278,1,0.4572976650864748
276513#13311#1078913,0,0.30159708885089875
280445#13009#998318,0,0.2518209591759995
312767#17622#884317,0,0.10085549558993058
91342#489#1080026,0,0.2945546478385084
624074#1334#1073979,0,0.277530158097329
297257#122251#965565,1,0.5419777824595092
558120#699565#380777,1,0.51802879650954
156577#457182#623146,1,0.6758370458209737
287534#571094#509248,0,0.11607391943140917
290662#238443#844552,0,0.09146236212591247
105755#499078#581264,1,0.40440596297597914
243365#821245#259097,1,0.38839601038145133
196601#461875#618464,1,0.4334132594124647
373713#897903#182439,1,0.3663528599325979
520123#1048498#31844,1,0.47210852535679254
524644#772575#307767,1,0.614769434997932
455343#669648#410694,1,0.3883812983795858
479475#377922#701936,1,0.6495262592723312
149727#597890#482452,1,0.4274624766043856
56404#474540#605802,1,0.6368563199940105
509321#460714#619624,1,0.5825804399372648
196032#848447#231895,0,0.3139159963424451
549533#231245#851587,1,0.37443264266422577
189367#491896#588446,1,0.4493378413206866
469618#517557#562785,1,0.474884513343605
77912#359823#720040,1,0.41789671452831906
151707#835099#245243,0,0.2980729300873783
337788#55066#1049886,1,0.46174528801438663
147388#499486#580856,1,0.5004415954313958
296606#497325#583017,1,0.508512727150387
616216#137350#950757,1,0.374641295380292
430497#538778#541564,0,0.18757479756015072
397179#548640#531702,1,0.3484809453542002
61535#695517#384825,1,0.8856299382891395
327017#93103#994665,1,0.5088239876759285
407347#513612#566730,1,0.5461115072996002
229282#1021479#58863,1,0.468285051630502
89060#1080149#193,0,0.2886543955541836
605656#315168#767971,1,0.49463820611152265
402645#147327#940766,1,0.637931546666498
61293#659020#421322,0,0.2968817476854705
413733#983888#96454,1,0.6207996496940481
166954#109463#978335,1,0.4103882374637634
574666#182082#906054,0,0.241392693960223
356673#491235#589107,1,0.6847152588761432
338766#878466#201876,1,0.5127270205990062
608166#684140#396202,1,0.40211919325205114
266767#681562#398780,1,0.41700373826928766
258929#464698#615644,0,0.2836319678963637
41626#1070106#10236,1,0.3818061789990278
568423#477417#602925,1,0.44801624908177873
435284#759690#320652,1,0.41196975931116364
496938#833150#247192,1,0.3845091209447878
321851#65578#1039438,1,0.424657786215706
588150#98304#989463,1,0.6446164772341894
17514#256038#826946,1,0.4064740258264735
632217#757699#322643,1,0.49766640620215286
533569#648368#431974,1,0.6038561945800306
290752#339773#740871,0,0.3000556893528884
267636#972177#108165,1,0.5362665827695288
617567#639724#440618,1,0.358818505851494
523197#114803#973017,1,0.5753338500538677
